,GSM4731601,GSM4731602,GSM4731603,GSM4731604,GSM4731605,GSM4731606,GSM4731607,GSM4731608,GSM4731609,GSM4731610,GSM4731611,GSM4731612,GSM4731613,GSM4731614,GSM4731615,GSM4731616,GSM4731617,GSM4731618
MIR3907,8.150283843,8.334870912,7.882915918,8.220334,8.131227262,8.180216898,8.472453211,8.198849849,8.326226832,8.015725674,8.138415275,7.975147074,8.265581714,8.426056909,8.171608616,7.762040227,7.696683713,7.991408671
RHEB,7.853256781,7.542272857,7.734865374,7.807794306,8.007290337,7.780610046,7.704375784,7.747044067,8.046020364,7.897372169,7.833562413,8.089833594,8.133247192,8.248919046,8.150757661,8.490315487,8.477519115,8.306084344
FABP5P3,4.795120183,4.752830595,4.439431671,4.829067652,4.920007938,4.970687321,4.846916496,4.74830292,4.9556409,4.705096666,4.79583768,4.899810373,4.853683141,5.067923428,5.110353398,4.466069384,4.720280593,4.707268722
LINC01003,7.023353756,7.185193589,7.054415415,7.020436475,6.762280223,7.071243345,7.10779889,6.989524466,7.034680613,6.829780221,6.835615273,6.695149487,7.032005204,6.981775234,6.870114216,6.81735601,6.588608006,6.956852684
PAXIP1-AS1,6.334130854,6.30170074,6.169801189,6.101872849,6.075968602,6.140425911,6.066026564,6.208335857,6.171277676,6.289840587,6.228936069,5.968886891,5.973219973,6.065356102,5.687345043,5.959772638,5.823776195,5.856047137
AC008060.1,6.28950242,6.168384397,6.444198525,6.140024937,6.155376718,6.335020974,6.568703628,6.376684578,6.685389318,6.131026936,6.334089371,6.585948447,6.313636921,6.277234014,6.458982087,6.024932669,6.03434321,6.122708414
AC009403.1,5.703281111,5.564944564,5.531829771,5.520898208,5.626696242,5.603538654,5.798545641,5.66591014,5.743599035,5.763856352,5.711907625,5.898426025,5.503368487,5.492215629,5.236602587,5.500725085,5.509718347,5.448430443
LMBR1,8.53363085,8.590571602,8.980541599,8.302147787,8.700081113,8.500256552,8.279945642,8.50427894,8.763712782,8.352438065,8.294463052,8.51775907,7.379718164,7.42596921,7.280874684,6.961505347,7.136459768,7.184354871
MNX1,6.706301253,6.994294431,6.514565273,6.906178743,6.650461641,6.923866944,6.976014388,6.679205412,6.638182923,6.788731764,6.752287133,6.592841479,6.471197241,6.224827094,6.375781697,6.386647889,6.241440963,6.619969985
LINC01022,5.738002307,5.831915934,5.701746753,5.754206335,5.791775523,5.596628977,5.979115706,5.685035142,6.059069625,5.792812139,5.692437531,5.964957764,5.786030274,5.805701629,5.663302307,5.49039529,5.431898092,5.634457958
ESYT2,8.950482604,8.86649891,8.722028299,8.963203254,8.996135437,8.965225824,8.839036182,8.944548371,8.875801472,8.961125797,8.939118835,8.66938768,9.493501191,9.419803111,9.349070806,9.935994511,9.748483747,9.73285802
LINC00689,4.810439406,4.876856115,5.05957615,4.685103772,4.846959034,4.663915093,4.87639788,4.808940655,4.855644353,4.801299872,4.796769452,4.844885835,4.913404586,5.298955001,5.035936398,4.776586393,4.946635596,4.787986944
MIR548I1,3.657276503,3.655288243,3.981488881,3.482656612,3.693517992,3.416907113,3.563846772,3.76932735,3.986106557,3.515763334,3.525876062,3.68238861,3.692693171,6.180382038,5.762249933,3.991315048,3.993024804,4.48968265
FAM86C1P,7.65637021,7.895469119,7.957049505,7.716934068,8.052631386,7.781612701,7.53649983,7.602406028,7.637229381,7.860303567,7.566954225,7.811841061,7.939987722,8.761380111,8.584528384,7.977054123,8.228183191,8.043855706
SEPTIN14P21,6.265586147,6.115971501,6.255779868,6.484419597,6.958652071,6.291201621,5.960547111,6.682168509,7.091958661,6.645592641,6.528483111,7.0154936,6.529788595,7.421631621,7.183367991,7.528223098,7.676533919,7.020458521
PLXDC1,6.334056971,6.278690731,6.135210518,6.347357995,6.000792915,6.718682484,5.827950491,5.961136364,6.123083304,6.004871516,5.815749262,5.304775529,5.138321785,5.829697348,5.634686469,5.557812925,5.325252149,5.72216101
MT-TF,12.68760926,12.63201064,12.66440996,12.92079529,12.77801081,12.56855653,12.79264583,12.57539631,13.05189817,12.58150413,12.56784821,13.14553777,12.13233989,12.09249783,12.21546606,11.6631802,12.16420552,11.9987972
MT-RNR1,12.68760926,12.63201064,12.66440996,12.92079529,12.77801081,12.56855653,12.79264583,12.57539631,13.05189817,12.58150413,12.56784821,13.14553777,12.13233989,12.09249783,12.21546606,11.6631802,12.16420552,11.9987972
MT-TV,12.68760926,12.63201064,12.66440996,12.92079529,12.77801081,12.56855653,12.79264583,12.57539631,13.05189817,12.58150413,12.56784821,13.14553777,12.13233989,12.09249783,12.21546606,11.6631802,12.16420552,11.9987972
MT-RNR2,12.68760926,12.63201064,12.66440996,12.92079529,12.77801081,12.56855653,12.79264583,12.57539631,13.05189817,12.58150413,12.56784821,13.14553777,12.13233989,12.09249783,12.21546606,11.6631802,12.16420552,11.9987972
LINC00685,7.125745887,6.850874882,6.815541267,6.887099406,7.279748262,6.883971591,6.781630521,6.962714784,6.841767615,6.87427433,7.022028157,6.906649618,6.593558843,6.548403511,6.343506734,6.998653273,6.73739214,6.602691604
AC011295.3,8.761623463,8.929449985,8.713767519,8.644350399,8.654218412,7.879166314,8.648519375,8.132627746,8.974636746,7.901088833,7.768588851,8.58543042,8.513584312,7.85672512,8.2022951,6.985262974,7.815884077,7.897044914
CSPG4P10,8.761623463,8.929449985,8.713767519,8.644350399,8.654218412,7.879166314,8.648519375,8.132627746,8.974636746,7.901088833,7.768588851,8.58543042,8.513584312,7.85672512,8.2022951,6.985262974,7.815884077,7.897044914
GOLGA2P10,9.907210484,10.0329652,10.00352929,9.835251473,9.57006538,10.01044723,9.739545908,9.844960286,9.646761469,9.758082611,9.707229503,9.271297388,8.735386376,8.921133382,8.740638389,8.425640982,8.84259438,8.953164516
RNU2-57P,3.681153739,3.66959734,3.650646806,3.57157203,3.580861794,3.575171315,3.519560629,3.554808687,3.84975923,3.58297585,3.248968775,3.675853266,3.368252024,3.57399126,3.464403278,3.202814436,3.235724999,3.34917756
FAM197Y9,4.63554879,4.611363248,4.519755572,4.365211334,4.520213309,4.353228154,4.679529634,4.565965427,4.8936379,4.450551056,4.738846496,4.876952809,4.597113768,4.741848975,4.525943572,4.268875392,4.357659556,4.293520372
PRKY,6.579057218,6.533316233,6.457102754,6.484140292,6.414727536,6.443676493,6.553375616,6.603402634,6.469249134,6.411820129,6.548143182,6.415653312,6.093326358,6.181952121,6.072694018,6.029954142,5.897601408,6.261537581
FAM197Y8,4.971427309,4.799418789,4.837503112,4.70919827,4.867570922,4.513847678,4.897839985,4.848214724,5.064247525,4.790855982,4.930027659,4.999670129,4.866072551,4.978431809,4.87659733,4.579269409,4.613200657,4.659307345
FAM197Y7,4.765459677,4.609797383,4.737342776,4.385788525,4.486188215,4.258816357,4.663060814,4.557533988,4.89120294,4.597844435,4.679236308,4.595956728,4.776935993,4.812629863,4.530973623,4.199588019,4.483436519,4.3907073
FAM197Y6,4.971427309,4.799418789,4.837503112,4.70919827,4.867570922,4.513847678,4.897839985,4.848214724,5.064247525,4.790855982,4.930027659,4.999670129,4.866072551,4.978431809,4.87659733,4.579269409,4.613200657,4.659307345
FAM197Y5,4.765459677,4.609797383,4.737342776,4.385788525,4.486188215,4.258816357,4.663060814,4.557533988,4.89120294,4.597844435,4.679236308,4.595956728,4.776935993,4.812629863,4.530973623,4.199588019,4.483436519,4.3907073
FAM197Y4,4.971427309,4.799418789,4.837503112,4.70919827,4.867570922,4.513847678,4.897839985,4.848214724,5.064247525,4.790855982,4.930027659,4.999670129,4.866072551,4.978431809,4.87659733,4.579269409,4.613200657,4.659307345
FAM197Y3,4.765459677,4.609797383,4.737342776,4.385788525,4.486188215,4.258816357,4.663060814,4.557533988,4.89120294,4.597844435,4.679236308,4.595956728,4.776935993,4.812629863,4.530973623,4.199588019,4.483436519,4.3907073
FAM197Y2,4.971427309,4.799418789,4.837503112,4.70919827,4.867570922,4.513847678,4.897839985,4.848214724,5.064247525,4.790855982,4.930027659,4.999670129,4.866072551,4.978431809,4.87659733,4.579269409,4.613200657,4.659307345
VCY,4.533868427,4.465376047,4.642597359,4.547100076,4.467702619,4.316819099,4.38491701,4.276498243,4.30425885,4.329683046,4.316668689,4.335638377,4.422393065,4.670676244,4.52462553,4.251883722,4.340773831,4.381418608
VCY1B,4.533868427,4.465376047,4.642597359,4.547100076,4.467702619,4.316819099,4.38491701,4.276498243,4.30425885,4.329683046,4.316668689,4.335638377,4.422393065,4.670676244,4.52462553,4.251883722,4.340773831,4.381418608
NLGN4Y,4.35462543,4.376658529,4.403452898,4.303552467,4.463029691,4.305691165,4.325102788,4.319268838,4.309448674,4.261841686,4.329249139,4.33308671,4.289245914,4.349831978,4.180100447,4.122884121,4.132615214,4.124722886
FAM224B,4.922135253,5.161201045,4.974369316,4.997288873,5.0948752,4.968041106,5.128863516,4.973957639,5.122428511,4.877503647,4.861711364,4.986713818,5.041630943,5.125223066,5.145934217,4.850206014,4.740832299,4.938312233
FAM224A,4.922135253,5.161201045,4.974369316,4.997288873,5.0948752,4.968041106,5.128863516,4.973957639,5.122428511,4.877503647,4.861711364,4.986713818,5.041630943,5.125223066,5.145934217,4.850206014,4.740832299,4.938312233
GOLGA2P2Y,6.713143992,6.844598454,6.752654728,6.823778561,6.783938513,6.663147114,7.006711755,6.82019545,6.85708714,6.717064376,6.799684987,6.918154251,6.914187088,6.661717144,6.758381454,6.618599024,6.583849023,6.501046909
RN7SL818P,6.713143992,6.844598454,6.752654728,6.823778561,6.783938513,6.663147114,7.006711755,6.82019545,6.85708714,6.717064376,6.799684987,6.918154251,6.914187088,6.661717144,6.758381454,6.618599024,6.583849023,6.501046909
GOLGA2P3Y,6.713143992,6.844598454,6.752654728,6.823778561,6.783938513,6.663147114,7.006711755,6.82019545,6.85708714,6.717064376,6.799684987,6.918154251,6.914187088,6.661717144,6.758381454,6.618599024,6.583849023,6.501046909
RN7SL725P,6.713143992,6.844598454,6.752654728,6.823778561,6.783938513,6.663147114,7.006711755,6.82019545,6.85708714,6.717064376,6.799684987,6.918154251,6.914187088,6.661717144,6.758381454,6.618599024,6.583849023,6.501046909
SLC25A15P1,6.742353181,6.560800924,6.45999837,6.663144063,6.746187829,6.728080938,6.670322696,6.682188785,7.049298924,7.274806799,7.064938098,6.728619027,6.419880817,6.310437017,6.151218991,6.628716257,6.508003945,6.143074922
PARP4P1,3.980727408,3.761179191,3.885137153,3.815374165,3.782002173,3.893760627,3.691689846,3.828403908,3.905391322,3.590114888,3.734171303,3.715559557,3.451281905,3.395026755,3.402242467,4.000439556,3.844871057,3.954651785
SLC25A15,6.742353181,6.560800924,6.45999837,6.663144063,6.746187829,6.728080938,6.670322696,6.682188785,7.049298924,7.274806799,7.064938098,6.728619027,6.419880817,6.310437017,6.151218991,6.628716257,6.508003945,6.143074922
DDX11L9,5.434203577,5.321446173,5.49075998,5.486636339,5.473355079,5.498739827,5.600306069,5.395162055,5.341755143,5.585316042,5.389883341,5.472668627,5.580214127,5.812725145,5.657725702,5.230449993,5.04748188,5.496854981
GLUD2,6.50457854,6.130234528,6.065034387,6.216541428,6.51620963,5.928317109,6.07562808,6.495462335,6.499114185,6.299337612,6.372176465,6.394214264,5.448905341,5.145316433,5.346964957,5.621682629,5.582351626,5.255244639
SLC25A15P5,6.742353181,6.560800924,6.45999837,6.663144063,6.746187829,6.728080938,6.670322696,6.682188785,7.049298924,7.274806799,7.064938098,6.728619027,6.419880817,6.310437017,6.151218991,6.628716257,6.508003945,6.143074922
DDX11L5,5.434203577,5.321446173,5.49075998,5.486636339,5.473355079,5.498739827,5.600306069,5.395162055,5.341755143,5.585316042,5.389883341,5.472668627,5.580214127,5.812725145,5.657725702,5.230449993,5.04748188,5.496854981
AL354707.1,6.53014785,6.370512303,5.966998349,6.312372741,6.438237745,6.330139519,6.342432235,6.606023298,6.447633635,6.407878247,6.502997635,6.307222605,6.136239277,6.366478723,6.222194944,6.026231034,6.060718977,5.984976265
GALT,5.555417994,5.705275276,5.294841487,5.564387092,5.293718964,5.608596221,5.532202019,5.596370898,5.290357618,5.44517344,5.535473321,5.328733235,5.339162352,5.121062679,5.054720679,5.14982851,4.920167836,5.131393814
SHOX,5.502202968,5.508308808,5.489725523,5.390385463,5.398857677,5.371581617,5.645210186,5.326439946,5.516536998,5.403922517,5.397749188,5.297822815,5.407719797,5.467954648,5.507085301,5.233569779,5.202241375,5.327029115
VCP,11.26723048,11.15059555,11.15933214,11.27696562,11.56757752,11.5578824,11.17351562,11.43540574,11.14745271,11.55137156,11.7589886,10.71699012,10.88145194,10.66238432,10.67854325,11.04574495,10.97163794,10.84390175
SLC25A6,10.75308403,10.74255925,10.55177856,10.74259291,10.5963129,10.8259003,10.62200092,10.6875266,10.28970148,10.57641607,10.59872191,10.20425759,9.960928532,10.05401983,10.00875512,9.71634203,9.86036312,10.10615472
CD99P1,6.158149303,6.178695566,6.520099943,6.212898326,6.279069473,6.334587323,6.067847799,6.196139166,6.394955584,6.086461415,6.027291443,6.008558834,5.574363683,5.814032632,5.742293081,5.263912849,5.574596391,5.729691078
XG,7.127623862,7.192110431,7.117187304,7.114653567,7.080016563,7.143481949,7.140679979,7.282242832,6.95764651,7.031338831,7.031341545,7.22466665,6.745140346,6.749848659,6.635362082,6.467142972,6.494796877,6.803552525
PRKX,7.184600098,7.069910212,7.257762964,7.159550447,7.373135985,7.021136814,6.959644971,7.189928524,7.318266628,7.130035398,7.193921169,7.043624703,6.383754053,6.552526384,6.635579352,6.514033588,6.508306608,6.149501858
STS,6.16790711,6.190863133,6.561497713,6.226553205,6.455158646,6.338313843,6.119731816,6.21955802,6.306253314,6.208898739,6.193979619,6.205591243,6.650845827,6.774773396,6.841378381,6.560588331,7.061171319,6.933226668
PNPLA4,5.631458193,5.727318662,5.496118666,5.616804837,5.787810718,5.638808555,5.487355047,5.654782457,5.431566811,5.613298655,5.673218919,5.492229876,5.945864797,5.871186657,5.834245224,5.916404353,5.933767081,6.203763926
ANOS1,6.141642663,6.050070078,6.306509256,6.169762912,6.433061703,6.246248243,6.040619556,6.131521021,6.204389778,6.18333353,6.146354399,6.036804697,6.486989347,6.639274773,6.697773644,7.211904237,7.650402721,7.408364135
TBL1X,8.614894571,8.490436293,8.582646949,8.592739308,8.787004077,8.62388253,8.464193041,8.566117941,8.615187368,8.625319707,8.588462866,8.513833453,8.102656442,8.236624081,8.201728539,8.27992552,8.293180319,8.12510383
SHROOM2,6.330060024,6.381457351,6.395229779,6.33022483,6.328063364,6.390793716,6.25872355,6.336019887,6.194139026,6.300030971,6.29554738,6.030898824,6.05200679,6.168425628,6.047264911,6.106708047,6.032204013,6.222849985
WWC3,7.376557418,7.415255058,7.232285249,7.405470632,7.323805829,7.421013406,7.333543882,7.356705318,7.221955171,7.478376271,7.425229199,7.299377538,7.75564711,7.686382191,7.691180531,8.267867783,7.747673672,7.928278259
HCCS,8.914343523,8.858573427,9.109002107,8.923744947,9.029038668,9.020954711,8.823154658,8.877170052,8.98004823,8.996676861,8.877761652,9.157779442,9.175461661,9.590000686,9.694437881,9.184371937,9.79704148,9.609854038
AL512604.3,3.918679782,3.943447991,4.168750086,3.681975587,4.002974879,3.853937648,3.602614735,3.963665838,3.899531935,3.794642586,3.64362061,3.648487811,3.773486442,4.118485419,3.936351857,3.451309359,3.607596644,3.685310161
FBXO10,6.97722745,6.975182226,6.817660954,7.009963923,6.829750892,7.184441054,6.849222386,6.780188821,6.46818743,6.801195946,6.902100657,6.500538826,7.067742152,7.064790805,6.987708292,7.337925182,7.310131008,7.525524174
AL513165.2,6.694297267,6.561107967,6.55458457,6.655314385,6.662086745,6.644004182,6.533342792,6.59821829,6.617896096,6.675166825,6.675060618,6.50641719,6.75875563,6.811171302,6.666161781,6.837673215,6.728019782,6.788365892
TOMM5,9.047797417,8.869476082,8.918866401,8.963652073,9.021091902,8.970145895,8.851983156,9.010841875,9.009415908,9.062202887,9.045558671,8.937852517,8.806829247,8.940665756,8.817087695,8.561672056,8.733793719,8.557005914
AL390726.4,5.791944991,6.00691426,5.723596171,5.905222997,5.737458603,5.951093101,6.019470161,5.739606272,5.900163516,5.94261989,5.931069369,5.665175259,6.203988112,6.487109594,5.948186335,6.427193743,6.156371042,6.577576094
FAM95C,5.791944991,6.00691426,5.723596171,5.905222997,5.737458603,5.951093101,6.019470161,5.739606272,5.900163516,5.94261989,5.931069369,5.665175259,6.203988112,6.487109594,5.948186335,6.427193743,6.156371042,6.577576094
SNX18P3,6.423819462,6.070414347,6.43647262,6.065998438,6.110075887,6.052790345,5.837678951,5.990380032,6.111345218,6.499581355,6.517436903,6.43263694,6.991455625,6.548210432,6.764635973,7.919995035,7.117203077,6.733669827
CNTNAP3,3.867602202,3.745156899,4.090399329,3.762528411,3.83389065,3.789239164,3.642323155,3.689895769,3.701529726,3.771034223,3.64710208,4.074354859,3.900027037,4.110745218,4.320426722,3.955584092,4.592378371,4.141551301
DDX11L10,5.434203577,5.321446173,5.49075998,5.486636339,5.473355079,5.498739827,5.600306069,5.395162055,5.341755143,5.585316042,5.389883341,5.472668627,5.580214127,5.812725145,5.657725702,5.230449993,5.04748188,5.496854981
RN7SKP290,10.82416733,10.87592206,10.78625736,10.83174427,10.88553723,10.79597833,10.89336327,10.83016191,10.87817851,10.78877778,10.85084663,10.77464428,10.79887841,10.8601241,10.8022092,10.38887794,10.53811922,10.77041525
PRPS2,8.857602566,8.662228238,9.029358349,8.836050307,9.101452308,8.814248608,8.774503533,8.936459381,9.162268207,8.979169546,8.92220955,9.004327769,8.201640357,8.434706228,8.42969947,8.312399048,8.350034239,8.008311826
TMSB4X,9.788415716,9.81473386,9.610212731,9.890333159,9.700414721,9.679274074,9.894999685,9.82893128,9.728530806,9.841568887,9.848236432,9.837455278,10.13618226,10.06071381,9.933935888,10.19369651,10.17251957,10.11907661
RAB9A,6.521964904,6.509770705,6.567080538,6.495126882,6.469164361,6.565566968,6.3182996,6.408192991,6.293364865,6.445002898,6.476479691,6.249217685,6.897909425,6.808419654,6.829503728,7.479772948,7.245034756,7.53790338
TRAPPC2,5.49589391,5.344529196,5.640385789,5.440461871,5.733044834,5.34897817,5.333551391,5.528059375,5.747134055,5.543743327,5.590105698,5.579751744,5.051325916,5.079903344,5.185773172,5.057755127,5.295582518,5.032210605
GEMIN8,5.556058783,5.696077292,5.49305955,5.558416094,5.679235107,5.635603777,5.501510064,5.665973339,5.388003513,5.57781571,5.499436378,5.463409513,5.426221578,5.315981659,5.497256428,5.274278062,5.475513662,5.226841473
CNTNAP3B,3.867602202,3.745156899,4.090399329,3.762528411,3.83389065,3.789239164,3.642323155,3.689895769,3.701529726,3.771034223,3.64710208,4.074354859,3.900027037,4.110745218,4.320426722,3.955584092,4.592378371,4.141551301
PIGA,7.416646902,7.262313609,7.341892655,7.473832466,7.595369364,7.287734459,7.081327055,7.496289917,7.530169552,7.498088953,7.456309559,7.581241709,7.961146208,8.101403778,8.145987146,8.123583207,8.474891981,7.928380495
PIR,6.168871082,6.356135816,6.152893389,6.253823388,5.889018466,6.252908146,6.169513815,6.145294134,6.062287706,6.060838366,6.035682273,5.910050229,5.637018796,5.49317029,5.460491371,5.572670651,5.384367023,5.545089129
CNTNAP3C,3.867602202,3.745156899,4.090399329,3.762528411,3.83389065,3.789239164,3.642323155,3.689895769,3.701529726,3.771034223,3.64710208,4.074354859,3.900027037,4.110745218,4.320426722,3.955584092,4.592378371,4.141551301
ZRSR2,6.533270174,6.253814204,6.634709991,6.338785168,6.927347219,6.413383701,6.191994965,6.363740915,6.762857528,6.622396312,6.639521195,6.689032463,7.016480046,7.359195921,7.276904213,7.519810323,7.544975185,6.945349647
CTPS2,7.569456516,7.499913631,7.48506861,7.54163568,7.585385108,7.601918967,7.391630966,7.640928785,7.62969041,7.783341994,7.759776923,7.497573545,7.045795608,7.065415705,6.931511391,7.231528417,6.775533929,6.769063811
RBBP7,8.612834592,8.422203392,8.494957997,8.567489878,8.675952251,8.481748613,8.425832353,8.592548961,8.641745473,8.733345294,8.795608079,8.631151921,7.922785032,7.950400335,7.96198783,8.232911911,7.857891706,7.575864395
REPS2,6.650848428,6.641323889,6.60024782,6.702502558,6.754138622,6.578750115,6.465145753,6.764290244,6.546543867,6.698751157,6.712747244,6.623410389,6.323668485,6.386052206,6.455277408,6.476761227,6.647317046,6.505990969
NHS,5.749398225,5.75596602,6.001846164,5.790467861,6.004242731,5.732560823,5.845481959,5.706447521,5.870086871,5.736500869,5.675557909,5.730381032,6.221823608,6.391402102,6.653736057,6.775720596,6.71760677,6.938724207
SCML2,5.774852673,5.580023395,6.144943275,5.751382435,5.974347928,5.718390103,5.636480521,5.743045126,5.950403403,6.113303752,6.036270606,6.105282064,6.351410063,6.434814712,6.428901629,6.59864898,6.764596608,6.55619219
PHKA2,7.161456985,7.273703618,7.018637906,7.148828715,6.882244469,7.231080787,7.04412581,7.200080175,6.84006512,7.048690987,7.120740811,6.698577353,6.488790552,6.414265831,6.367588595,6.426562489,6.159077467,6.42492125
CNTNAP3P2,3.867602202,3.745156899,4.090399329,3.762528411,3.83389065,3.789239164,3.642323155,3.689895769,3.701529726,3.771034223,3.64710208,4.074354859,3.900027037,4.110745218,4.320426722,3.955584092,4.592378371,4.141551301
FAM27B,5.410739693,5.658232391,5.794755653,5.874128175,5.887437988,5.672509162,5.979705867,5.648402658,5.630909208,5.516560438,5.597565956,5.870130581,5.966329252,6.650737081,6.389259538,5.605640585,5.758751792,5.821279204
